date,region,anom_c
2006-05,Global,0.30470943
2006-06,Global,0.32673836
2006-07,Global,0.3132229
2006-08,Global,0.45565987
2006-09,Global,0.47054195
2006-10,Global,0.5394583
2006-11,Global,0.5795851
2006-12,Global,0.67401123
2007-01,Global,0.7007742
2007-02,Global,0.36304188
2007-03,Global,0.52402973
2007-04,Global,0.6011114
2007-05,Global,0.4450903
2007-06,Global,0.5498829
2007-07,Global,0.5129299
2007-08,Global,0.5211201
2007-09,Global,0.46639156
2007-10,Global,0.4478445
2007-11,Global,0.32970715
2007-12,Global,0.41921997
2008-01,Global,0.47689724
2008-02,Global,0.08945179
2008-03,Global,0.2722292
2008-04,Global,0.21204281
2008-05,Global,0.27110958
2008-06,Global,0.14674568
2008-07,Global,0.2757473
2008-08,Global,0.34488106
2008-09,Global,0.3732214
2008-10,Global,0.22744656
2008-11,Global,0.28179455
2008-12,Global,0.27233887
2009-01,Global,0.13659573
2009-02,Global,-0.0051221848
2009-03,Global,0.063946724
2009-04,Global,0.01419735
2009-05,Global,0.24089718
2009-06,Global,0.24229622
2009-07,Global,0.32179832
2009-08,Global,0.2706623
2009-09,Global,0.35607052
2009-10,Global,0.4290762
2009-11,Global,0.4320631
2009-12,Global,0.5375061
2010-01,Global,0.28280544
2010-02,Global,0.42371082
2010-03,Global,0.3307619
2010-04,Global,0.31546688
2010-05,Global,0.2853613
2010-06,Global,0.27180672
2010-07,Global,0.29250145
2010-08,Global,0.39517403
2010-09,Global,0.41094112
2010-10,Global,0.34838772
2010-11,Global,0.24923229
2010-12,Global,0.21038818
2011-01,Global,0.3492422
2011-02,Global,0.43628407
2011-03,Global,0.31208515
2011-04,Global,0.36102962
2011-05,Global,0.29656124
2011-06,Global,0.45973396
2011-07,Global,0.30644798
2011-08,Global,0.368227
2011-09,Global,0.5565405
2011-10,Global,0.6072378
2011-11,Global,0.5732069
2011-12,Global,0.5340576
2012-01,Global,0.69305325
2012-02,Global,0.3848009
2012-03,Global,0.6028261
2012-04,Global,0.6220465
2012-05,Global,0.5405798
2012-06,Global,0.64406013
2012-07,Global,0.6228237
2012-08,Global,0.57058907
2012-09,Global,0.66689205
2012-10,Global,0.56860256
2012-11,Global,0.7030592
2012-12,Global,0.67303467
2013-01,Global,0.65936184
2013-02,Global,0.8025255
2013-03,Global,0.7496767
2013-04,Global,0.697608
2013-05,Global,0.5516577
2013-06,Global,0.49073982
2013-07,Global,0.46877098
2013-08,Global,0.46277046
2013-09,Global,0.39418697
2013-10,Global,0.3717947
2013-11,Global,0.3359022
2013-12,Global,0.3140564
2014-01,Global,0.35504055
2014-02,Global,0.3797655
2014-03,Global,0.39872456
2014-04,Global,0.47012997
2014-05,Global,0.3962927
2014-06,Global,0.27479744
2014-07,Global,0.43486595
2014-08,Global,0.41516304
2014-09,Global,0.39363766
2014-10,Global,0.45312405
2014-11,Global,0.24187756
2014-12,Global,0.19067383
1850-01,Arctic (≥60°N),-2.889309
1850-02,Arctic (≥60°N),-1.9465427
1850-03,Arctic (≥60°N),-1.9676838
1850-04,Arctic (≥60°N),-2.4190016
1850-05,Arctic (≥60°N),-1.4506204
1850-06,Arctic (≥60°N),-0.41402292
1850-07,Arctic (≥60°N),-0.81249
1850-08,Arctic (≥60°N),-0.9986949
1850-09,Arctic (≥60°N),-1.0283448
1850-10,Arctic (≥60°N),-2.2067442
1850-11,Arctic (≥60°N),-2.9086676
1850-12,Arctic (≥60°N),-3.1352577
1851-01,Arctic (≥60°N),-1.8219261
1851-02,Arctic (≥60°N),-3.3368015
1851-03,Arctic (≥60°N),-2.2300434
1851-04,Arctic (≥60°N),-1.9129286
1851-05,Arctic (≥60°N),-0.65276885
1851-06,Arctic (≥60°N),-0.11772776
1851-07,Arctic (≥60°N),-0.119100094
1851-08,Arctic (≥60°N),-0.25073957
1851-09,Arctic (≥60°N),-0.6922852
1851-10,Arctic (≥60°N),-1.9332151
1851-11,Arctic (≥60°N),-3.616706
1851-12,Arctic (≥60°N),-2.6087837
1852-01,Arctic (≥60°N),-2.8714256
1852-02,Arctic (≥60°N),-3.8720646
1852-03,Arctic (≥60°N),-4.0272694
1852-04,Arctic (≥60°N),-1.3879957
1852-05,Arctic (≥60°N),-1.5408304
1852-06,Arctic (≥60°N),-0.34932566
1852-07,Arctic (≥60°N),-0.24110937
1852-08,Arctic (≥60°N),-0.0051646233
1852-09,Arctic (≥60°N),-0.32836306
1852-10,Arctic (≥60°N),-1.8923826
1852-11,Arctic (≥60°N),-2.718543
1852-12,Arctic (≥60°N),-2.741459
1853-01,Arctic (≥60°N),-3.9633446
1853-02,Arctic (≥60°N),-0.99607277
1853-03,Arctic (≥60°N),-1.9015064
1853-04,Arctic (≥60°N),-1.8158522
1853-05,Arctic (≥60°N),-0.9810159
1853-06,Arctic (≥60°N),-0.24803782
1853-07,Arctic (≥60°N),-0.9047446
1853-08,Arctic (≥60°N),-0.6599498
1853-09,Arctic (≥60°N),-1.0836121
1853-10,Arctic (≥60°N),-2.7615843
1853-11,Arctic (≥60°N),-3.5444098
1853-12,Arctic (≥60°N),-2.7760658
1854-01,Arctic (≥60°N),-1.577282
1854-02,Arctic (≥60°N),-2.1047459
1854-03,Arctic (≥60°N),-0.6937275
1854-04,Arctic (≥60°N),-1.3379164
1854-05,Arctic (≥60°N),-0.15691924
1854-06,Arctic (≥60°N),-0.22398996
1854-07,Arctic (≥60°N),-0.83223486
1854-08,Arctic (≥60°N),-1.1868663
1854-09,Arctic (≥60°N),-0.8964478
1854-10,Arctic (≥60°N),-1.5742369
1854-11,Arctic (≥60°N),-2.387763
1854-12,Arctic (≥60°N),-2.0579872
1855-01,Arctic (≥60°N),-2.8221703
1855-02,Arctic (≥60°N),-2.429453
1855-03,Arctic (≥60°N),-2.5876026
1855-04,Arctic (≥60°N),-2.4003248
1855-05,Arctic (≥60°N),-1.2109659
1855-06,Arctic (≥60°N),-0.49761057
1855-07,Arctic (≥60°N),-0.67528296
1855-08,Arctic (≥60°N),-0.58017683
1855-09,Arctic (≥60°N),-1.037561
1855-10,Arctic (≥60°N),-2.686267
1855-11,Arctic (≥60°N),-3.2188787
1855-12,Arctic (≥60°N),-4.120655
1856-01,Arctic (≥60°N),-3.3045921
1856-02,Arctic (≥60°N),-3.1031284
1856-03,Arctic (≥60°N),-3.6771564
1856-04,Arctic (≥60°N),-2.679408
1856-05,Arctic (≥60°N),-0.72741485
1856-06,Arctic (≥60°N),0.051370144
1856-07,Arctic (≥60°N),-0.21968603
1856-08,Arctic (≥60°N),-0.57587385
1856-09,Arctic (≥60°N),-1.1809326
1856-10,Arctic (≥60°N),-1.809741
1856-11,Arctic (≥60°N),-2.0170965
1856-12,Arctic (≥60°N),0.11385727
1857-01,Arctic (≥60°N),-2.4948997
1857-02,Arctic (≥60°N),-1.7021885
1857-03,Arctic (≥60°N),-1.8345661
1857-04,Arctic (≥60°N),-1.9522657
1857-05,Arctic (≥60°N),-0.47018218
1857-06,Arctic (≥60°N),-0.0017609596
1857-07,Arctic (≥60°N),-0.1793418
1857-08,Arctic (≥60°N),-0.6478343
1857-09,Arctic (≥60°N),-0.6434876
1857-10,Arctic (≥60°N),-1.5586424
1857-11,Arctic (≥60°N),-2.0122137
1857-12,Arctic (≥60°N),-3.306141
1858-01,Arctic (≥60°N),-3.6431236
1858-02,Arctic (≥60°N),-2.9654942
1858-03,Arctic (≥60°N),-3.7259083
1858-04,Arctic (≥60°N),-1.8316298
1858-05,Arctic (≥60°N),-1.7149637
1858-06,Arctic (≥60°N),-0.8075776
1858-07,Arctic (≥60°N),-0.70775366
1858-08,Arctic (≥60°N),-1.1568675
1858-09,Arctic (≥60°N),-1.6636902
1858-10,Arctic (≥60°N),-3.6706724
1858-11,Arctic (≥60°N),-3.2927618
1858-12,Arctic (≥60°N),-3.7654305
1859-01,Arctic (≥60°N),-5.096203
1859-02,Arctic (≥60°N),-4.0360203
1859-03,Arctic (≥60°N),-2.9531727
1859-04,Arctic (≥60°N),-1.0193129
1859-05,Arctic (≥60°N),-0.97500396
1859-06,Arctic (≥60°N),-0.1792512
1859-07,Arctic (≥60°N),-0.46715307
1859-08,Arctic (≥60°N),-0.6249156
1859-09,Arctic (≥60°N),-1.2873474
1859-10,Arctic (≥60°N),-3.504138
1859-11,Arctic (≥60°N),-4.6935186
1859-12,Arctic (≥60°N),-2.5335884
1860-01,Arctic (≥60°N),-2.8619347
1860-02,Arctic (≥60°N),-3.38093
1860-03,Arctic (≥60°N),-2.3547993
1860-04,Arctic (≥60°N),-1.607295
1860-05,Arctic (≥60°N),-1.1115091
1860-06,Arctic (≥60°N),-0.5507417
1860-07,Arctic (≥60°N),-0.7254844
1860-08,Arctic (≥60°N),-0.33316755
1860-09,Arctic (≥60°N),-0.5290772
1860-10,Arctic (≥60°N),-1.3212156
1860-11,Arctic (≥60°N),-1.609931
1860-12,Arctic (≥60°N),-1.9469185
1861-01,Arctic (≥60°N),-2.1701622
1861-02,Arctic (≥60°N),-2.2691746
1861-03,Arctic (≥60°N),-2.115038
1861-04,Arctic (≥60°N),-1.9688063
1861-05,Arctic (≥60°N),-0.7365701
1861-06,Arctic (≥60°N),-0.13939524
1861-07,Arctic (≥60°N),0.02903223
1861-08,Arctic (≥60°N),-0.46005964
1861-09,Arctic (≥60°N),-0.6674439
1861-10,Arctic (≥60°N),-2.5950193
1861-11,Arctic (≥60°N),-4.261054
1861-12,Arctic (≥60°N),-4.4429665
1862-01,Arctic (≥60°N),-1.4902763
1862-02,Arctic (≥60°N),-1.450449
1862-03,Arctic (≥60°N),-2.681139
1862-04,Arctic (≥60°N),-1.6546278
1862-05,Arctic (≥60°N),-0.77194
1862-06,Arctic (≥60°N),-0.48711252
1862-07,Arctic (≥60°N),-0.5369468
1862-08,Arctic (≥60°N),-0.7183604
1862-09,Arctic (≥60°N),-0.46920168
1862-10,Arctic (≥60°N),-1.5153685
1862-11,Arctic (≥60°N),-2.884101
1862-12,Arctic (≥60°N),-1.9492378
1863-01,Arctic (≥60°N),-4.8366966
1863-02,Arctic (≥60°N),-0.05161476
1863-03,Arctic (≥60°N),-2.9430256
1863-04,Arctic (≥60°N),-1.595149
1863-05,Arctic (≥60°N),-0.56197906
1863-06,Arctic (≥60°N),0.25330496
1863-07,Arctic (≥60°N),-0.42705297
1863-08,Arctic (≥60°N),-0.7094493
1863-09,Arctic (≥60°N),-0.39949954
1863-10,Arctic (≥60°N),-0.9013548
1863-11,Arctic (≥60°N),-2.902625
1863-12,Arctic (≥60°N),-4.2864723
1864-01,Arctic (≥60°N),-1.576992
1864-02,Arctic (≥60°N),-2.7689152
1864-03,Arctic (≥60°N),-4.2296925
1864-04,Arctic (≥60°N),-1.9958754
1864-05,Arctic (≥60°N),-0.5573709
1864-06,Arctic (≥60°N),0.47535086
1864-07,Arctic (≥60°N),0.07248926
1864-08,Arctic (≥60°N),-0.47443342
1864-09,Arctic (≥60°N),-0.9487244
1864-10,Arctic (≥60°N),-1.6489744
1864-11,Arctic (≥60°N),-1.9751348
1864-12,Arctic (≥60°N),-0.67186356
1865-01,Arctic (≥60°N),-2.872921
1865-02,Arctic (≥60°N),-2.2166843
1865-03,Arctic (≥60°N),-0.85772896
1865-04,Arctic (≥60°N),-2.803462
1865-05,Arctic (≥60°N),-1.0870645
1865-06,Arctic (≥60°N),-0.22328806
1865-07,Arctic (≥60°N),-0.5838218
1865-08,Arctic (≥60°N),-0.5556712
1865-09,Arctic (≥60°N),-0.52398074
1865-10,Arctic (≥60°N),-1.2456541
1865-11,Arctic (≥60°N),-1.9072943
1865-12,Arctic (≥60°N),-0.3617592
1866-01,Arctic (≥60°N),-1.18536
1866-02,Arctic (≥60°N),-1.6776218
1866-03,Arctic (≥60°N),-0.49769783
1866-04,Arctic (≥60°N),-0.65960217
1866-05,Arctic (≥60°N),-0.2881143
1866-06,Arctic (≥60°N),0.004983425
1866-07,Arctic (≥60°N),-0.056233883
1866-08,Arctic (≥60°N),0.37380266
1866-09,Arctic (≥60°N),-0.5064331
1866-10,Arctic (≥60°N),-1.3121519
1866-11,Arctic (≥60°N),-3.4827948
1866-12,Arctic (≥60°N),-2.3572426
1867-01,Arctic (≥60°N),-1.9174919
1867-02,Arctic (≥60°N),-1.2302341
1867-03,Arctic (≥60°N),-3.6242237
1867-04,Arctic (≥60°N),-1.918025
1867-05,Arctic (≥60°N),-1.3541238
1867-06,Arctic (≥60°N),-0.3471589
1867-07,Arctic (≥60°N),-0.7281394
1867-08,Arctic (≥60°N),-0.65500593
1867-09,Arctic (≥60°N),-0.9683472
1867-10,Arctic (≥60°N),-1.4856443
1867-11,Arctic (≥60°N),-3.9143438
1867-12,Arctic (≥60°N),-3.8457222
1868-01,Arctic (≥60°N),-3.3662682
1868-02,Arctic (≥60°N),-2.1948338
1868-03,Arctic (≥60°N),-4.9496326
1868-04,Arctic (≥60°N),-3.0989332
1868-05,Arctic (≥60°N),-2.2375467
1868-06,Arctic (≥60°N),-0.54826975
1868-07,Arctic (≥60°N),-0.90166235
1868-08,Arctic (≥60°N),-1.1205821
1868-09,Arctic (≥60°N),-1.4849182
1868-10,Arctic (≥60°N),-2.684558
1868-11,Arctic (≥60°N),-2.9155035
1868-12,Arctic (≥60°N),-2.5643349
1869-01,Arctic (≥60°N),-3.8986015
1869-02,Arctic (≥60°N),-4.317377
1869-03,Arctic (≥60°N),-3.5084248
1869-04,Arctic (≥60°N),-3.688838
1869-05,Arctic (≥60°N),-1.2949808
1869-06,Arctic (≥60°N),-0.5224519
1869-07,Arctic (≥60°N),-1.0349631
1869-08,Arctic (≥60°N),-0.7398753
1869-09,Arctic (≥60°N),-0.88442385
1869-10,Arctic (≥60°N),-1.9786863
1869-11,Arctic (≥60°N),-2.2553778
1869-12,Arctic (≥60°N),-3.7419167
1870-01,Arctic (≥60°N),-1.9562035
1870-02,Arctic (≥60°N),-2.0413914
1870-03,Arctic (≥60°N),-2.5243397
1870-04,Arctic (≥60°N),-2.8986769
1870-05,Arctic (≥60°N),-0.52831817
1870-06,Arctic (≥60°N),0.55603933
1870-07,Arctic (≥60°N),-0.2262168
1870-08,Arctic (≥60°N),-0.00873518
1870-09,Arctic (≥60°N),-0.6980835
1870-10,Arctic (≥60°N),-1.7244139
1870-11,Arctic (≥60°N),-2.2536077
1870-12,Arctic (≥60°N),-1.8284645
1871-01,Arctic (≥60°N),-3.1367607
1871-02,Arctic (≥60°N),-2.1219578
1871-03,Arctic (≥60°N),-2.957964
1871-04,Arctic (≥60°N),-0.4667921
1871-05,Arctic (≥60°N),-0.7488992
1871-06,Arctic (≥60°N),-0.22350168
1871-07,Arctic (≥60°N),-0.2590537
1871-08,Arctic (≥60°N),-0.17233992
1871-09,Arctic (≥60°N),-0.3848511
1871-10,Arctic (≥60°N),-2.0412474
1871-11,Arctic (≥60°N),-3.0591192
1871-12,Arctic (≥60°N),-2.3314552
1872-01,Arctic (≥60°N),-2.3811607
1872-02,Arctic (≥60°N),-2.3391514
1872-03,Arctic (≥60°N),-1.3850422
1872-04,Arctic (≥60°N),-0.5427809
1872-05,Arctic (≥60°N),-1.1510599
1872-06,Arctic (≥60°N),-0.34554148
1872-07,Arctic (≥60°N),-0.42824316
1872-08,Arctic (≥60°N),-0.707252
1872-09,Arctic (≥60°N),-0.9872986
1872-10,Arctic (≥60°N),-1.9645872
1872-11,Arctic (≥60°N),-2.740943
1872-12,Arctic (≥60°N),-4.3463173
1873-01,Arctic (≥60°N),-4.2362328
1873-02,Arctic (≥60°N),-2.3246098
1873-03,Arctic (≥60°N),-4.913698
1873-04,Arctic (≥60°N),-3.4359388
1873-05,Arctic (≥60°N),-1.2914102
1873-06,Arctic (≥60°N),0.25379324
1873-07,Arctic (≥60°N),-0.09712744
1873-08,Arctic (≥60°N),-0.47220564
1873-09,Arctic (≥60°N),-1.0655457
1873-10,Arctic (≥60°N),-1.08739
1873-11,Arctic (≥60°N),-2.9994879
1873-12,Arctic (≥60°N),-4.33704
1874-01,Arctic (≥60°N),-3.3194237
1874-02,Arctic (≥60°N),-5.047724
1874-03,Arctic (≥60°N),-3.666994
1874-04,Arctic (≥60°N),-2.138667
1874-05,Arctic (≥60°N),-1.1727884
1874-06,Arctic (≥60°N),-0.3360505
1874-07,Arctic (≥60°N),-0.98759985
1874-08,Arctic (≥60°N),-1.2200084
1874-09,Arctic (≥60°N),-1.4862305
1874-10,Arctic (≥60°N),-3.42583
1874-11,Arctic (≥60°N),-4.031348
1874-12,Arctic (≥60°N),-3.496235
1875-01,Arctic (≥60°N),-4.600292
1875-02,Arctic (≥60°N),-0.7103672
1875-03,Arctic (≥60°N),-4.536455
1875-04,Arctic (≥60°N),-0.7839308
1875-05,Arctic (≥60°N),-0.5798929
1875-06,Arctic (≥60°N),0.24353933
1875-07,Arctic (≥60°N),-0.23296118
1875-08,Arctic (≥60°N),-0.9844432
1875-09,Arctic (≥60°N),-0.6794678
1875-10,Arctic (≥60°N),-2.0959349
1875-11,Arctic (≥60°N),-3.329627
1875-12,Arctic (≥60°N),-4.243717
1876-01,Arctic (≥60°N),-3.638607
1876-02,Arctic (≥60°N),-2.71673
1876-03,Arctic (≥60°N),-3.8311176
1876-04,Arctic (≥60°N),-0.8002882
1876-05,Arctic (≥60°N),-0.3226602
1876-06,Arctic (≥60°N),-0.20140696
1876-07,Arctic (≥60°N),-0.74266577
1876-08,Arctic (≥60°N),-0.10712385
1876-09,Arctic (≥60°N),-1.0107056
1876-10,Arctic (≥60°N),-1.8262205
1876-11,Arctic (≥60°N),-3.0751715
1876-12,Arctic (≥60°N),-5.0735817
1877-01,Arctic (≥60°N),-3.4892845
1877-02,Arctic (≥60°N),-1.9642887
1877-03,Arctic (≥60°N),-0.22557259
1877-04,Arctic (≥60°N),-1.2541456
1877-05,Arctic (≥60°N),-0.019773245
1877-06,Arctic (≥60°N),0.13425589
1877-07,Arctic (≥60°N),-0.12923193
1877-08,Arctic (≥60°N),-0.09015608
1877-09,Arctic (≥60°N),-0.19622195
1877-10,Arctic (≥60°N),-1.4195433
1877-11,Arctic (≥60°N),-2.313239
1877-12,Arctic (≥60°N),-2.2344398
1878-01,Arctic (≥60°N),-2.9318657
1878-02,Arctic (≥60°N),-4.369547
1878-03,Arctic (≥60°N),-2.0029163
1878-04,Arctic (≥60°N),-1.5476942
1878-05,Arctic (≥60°N),-0.9806497
1878-06,Arctic (≥60°N),-0.5896516
1878-07,Arctic (≥60°N),-0.5896201
1878-08,Arctic (≥60°N),-0.8481517
1878-09,Arctic (≥60°N),-1.4013916
1878-10,Arctic (≥60°N),-0.98237896
1878-11,Arctic (≥60°N),-3.6599493
1878-12,Arctic (≥60°N),-3.4398537
1879-01,Arctic (≥60°N),-2.1527977
1879-02,Arctic (≥60°N),-3.0598087
1879-03,Arctic (≥60°N),-3.0445118
1879-04,Arctic (≥60°N),-1.2338209
1879-05,Arctic (≥60°N),-0.6561258
1879-06,Arctic (≥60°N),-0.4403901
1879-07,Arctic (≥60°N),-0.704
1879-08,Arctic (≥60°N),-0.5256419
1879-09,Arctic (≥60°N),-1.3261963
1879-10,Arctic (≥60°N),-2.486041
1879-11,Arctic (≥60°N),-4.987525
1879-12,Arctic (≥60°N),-3.0188942
1880-01,Arctic (≥60°N),-4.0770836
1880-02,Arctic (≥60°N),-0.5054264
1880-03,Arctic (≥60°N),-1.5749073
1880-04,Arctic (≥60°N),-1.9836988
1880-05,Arctic (≥60°N),-0.57293487
1880-06,Arctic (≥60°N),-0.2549348
1880-07,Arctic (≥60°N),-0.66747046
1880-08,Arctic (≥60°N),-0.43073225
1880-09,Arctic (≥60°N),-0.61916506
1880-10,Arctic (≥60°N),-1.3986387
1880-11,Arctic (≥60°N),-3.8881292
1880-12,Arctic (≥60°N),-3.4539375
1881-01,Arctic (≥60°N),-1.6420555
1881-02,Arctic (≥60°N),-2.3968449
1881-03,Arctic (≥60°N),-4.2805347
1881-04,Arctic (≥60°N),-2.4407606
1881-05,Arctic (≥60°N),-0.95452666
1881-06,Arctic (≥60°N),-0.38677073
1881-07,Arctic (≥60°N),-0.5864768
1881-08,Arctic (≥60°N),-0.27518415
1881-09,Arctic (≥60°N),-0.7990967
1881-10,Arctic (≥60°N),-2.4229002
1881-11,Arctic (≥60°N),-4.067481
1881-12,Arctic (≥60°N),-3.8893013
1882-01,Arctic (≥60°N),-4.748394
1882-02,Arctic (≥60°N),-4.8450413
1882-03,Arctic (≥60°N),-3.2224293
1882-04,Arctic (≥60°N),-2.709712
1882-05,Arctic (≥60°N),-1.476011
1882-06,Arctic (≥60°N),-0.8276887
1882-07,Arctic (≥60°N),-1.4553428
1882-08,Arctic (≥60°N),-0.9827647
1882-09,Arctic (≥60°N),-1.9189698
1882-10,Arctic (≥60°N),-3.573718
1882-11,Arctic (≥60°N),-5.291114
1882-12,Arctic (≥60°N),-3.0402412
1883-01,Arctic (≥60°N),-2.4875603
1883-02,Arctic (≥60°N),-2.1548557
1883-03,Arctic (≥60°N),-3.3460255
1883-04,Arctic (≥60°N),-1.4889479
1883-05,Arctic (≥60°N),-0.8161905
1883-06,Arctic (≥60°N),-0.35301828
1883-07,Arctic (≥60°N),-0.6195884
1883-08,Arctic (≥60°N),-0.925941
1883-09,Arctic (≥60°N),-1.2324463
1883-10,Arctic (≥60°N),-1.9491148
1883-11,Arctic (≥60°N),-3.9210577
1883-12,Arctic (≥60°N),-4.7269325
1884-01,Arctic (≥60°N),-5.047634
1884-02,Arctic (≥60°N),-1.6560154
1884-03,Arctic (≥60°N),-1.3266163
1884-04,Arctic (≥60°N),-1.305171
1884-05,Arctic (≥60°N),-0.67965484
1884-06,Arctic (≥60°N),-0.39476633
1884-07,Arctic (≥60°N),-0.8456931
1884-08,Arctic (≥60°N),-0.7921519
1884-09,Arctic (≥60°N),-1.041864
1884-10,Arctic (≥60°N),-0.93632793
1884-11,Arctic (≥60°N),-3.4253912
1884-12,Arctic (≥60°N),-3.604557
1885-01,Arctic (≥60°N),-3.0988731
1885-02,Arctic (≥60°N),-2.730936
1885-03,Arctic (≥60°N),-3.3248005
1885-04,Arctic (≥60°N),-2.2668715
1885-05,Arctic (≥60°N),-1.1658914
1885-06,Arctic (≥60°N),-0.41048288
1885-07,Arctic (≥60°N),-0.9286399
1885-08,Arctic (≥60°N),-1.1656871
1885-09,Arctic (≥60°N),-1.3423096
1885-10,Arctic (≥60°N),-2.0727415
1885-11,Arctic (≥60°N),-3.3354864
1885-12,Arctic (≥60°N),-4.96146
1886-01,Arctic (≥60°N),-6.083584
1886-02,Arctic (≥60°N),-3.5532627
1886-03,Arctic (≥60°N),-3.911089
1886-04,Arctic (≥60°N),-1.4996595
1886-05,Arctic (≥60°N),-1.0137918
1886-06,Arctic (≥60°N),-0.6490083
1886-07,Arctic (≥60°N),-0.69350195
1886-08,Arctic (≥60°N),-1.3410411
1886-09,Arctic (≥60°N),-1.3488404
1886-10,Arctic (≥60°N),-2.2477903
1886-11,Arctic (≥60°N),-4.96128
1886-12,Arctic (≥60°N),-5.3633766
1887-01,Arctic (≥60°N),-4.232067
1887-02,Arctic (≥60°N),-3.0381413
1887-03,Arctic (≥60°N),-2.5959187
1887-04,Arctic (≥60°N),-1.8373365
1887-05,Arctic (≥60°N),-1.6592996
1887-06,Arctic (≥60°N),-0.47566843
1887-07,Arctic (≥60°N),-0.18739843
1887-08,Arctic (≥60°N),-0.5191417
1887-09,Arctic (≥60°N),-0.9244629
1887-10,Arctic (≥60°N),-2.2563353
1887-11,Arctic (≥60°N),-1.6319342
1887-12,Arctic (≥60°N),-1.5853004
1888-01,Arctic (≥60°N),-2.0496483
1888-02,Arctic (≥60°N),-1.1449528
1888-03,Arctic (≥60°N),-1.8590717
1888-04,Arctic (≥60°N),-1.127162
1888-05,Arctic (≥60°N),-1.821348
1888-06,Arctic (≥60°N),-0.29671335
1888-07,Arctic (≥60°N),-0.6894126
1888-08,Arctic (≥60°N),-0.75101423
1888-09,Arctic (≥60°N),-0.794397
1888-10,Arctic (≥60°N),-1.1568174
1888-11,Arctic (≥60°N),-1.6988897
1888-12,Arctic (≥60°N),-4.746525
1889-01,Arctic (≥60°N),-5.0120964
1889-02,Arctic (≥60°N),-4.1783543
1889-03,Arctic (≥60°N),-2.685564
1889-04,Arctic (≥60°N),-2.1373243
1889-05,Arctic (≥60°N),-1.0803812
1889-06,Arctic (≥60°N),0.023751736
1889-07,Arctic (≥60°N),-0.63063574
1889-08,Arctic (≥60°N),-0.43518782
1889-09,Arctic (≥60°N),-0.9237915
1889-10,Arctic (≥60°N),-1.2798643
1889-11,Arctic (≥60°N),-2.5477667
1889-12,Arctic (≥60°N),-4.2915993
1890-01,Arctic (≥60°N),-2.9316673
1890-02,Arctic (≥60°N),-3.800562
1890-03,Arctic (≥60°N),-2.836977
1890-04,Arctic (≥60°N),-1.7676954
1890-05,Arctic (≥60°N),-0.82531524
1890-06,Arctic (≥60°N),-0.25743723
1890-07,Arctic (≥60°N),-0.54521704
1890-08,Arctic (≥60°N),-1.1622081
1890-09,Arctic (≥60°N),-0.7190186
1890-10,Arctic (≥60°N),-2.9795103
1890-11,Arctic (≥60°N),-3.0145636
1890-12,Arctic (≥60°N),-4.8096504
1891-01,Arctic (≥60°N),-3.5806236
1891-02,Arctic (≥60°N),-4.4967594
1891-03,Arctic (≥60°N),-2.5039234
1891-04,Arctic (≥60°N),-1.0032301
1891-05,Arctic (≥60°N),-1.5520608
1891-06,Arctic (≥60°N),0.13782644
1891-07,Arctic (≥60°N),-0.5595298
1891-08,Arctic (≥60°N),-0.8917613
1891-09,Arctic (≥60°N),-1.1211792
1891-10,Arctic (≥60°N),-1.4704161
1891-11,Arctic (≥60°N),-2.1715155
1891-12,Arctic (≥60°N),-3.8471565
1892-01,Arctic (≥60°N),-1.9967155
1892-02,Arctic (≥60°N),-0.7332554
1892-03,Arctic (≥60°N),-2.7127552
1892-04,Arctic (≥60°N),-3.2976637
1892-05,Arctic (≥60°N),-1.1261575
1892-06,Arctic (≥60°N),-0.49391794
1892-07,Arctic (≥60°N),-0.39940405
1892-08,Arctic (≥60°N),-0.49512434
1892-09,Arctic (≥60°N),-0.5181519
1892-10,Arctic (≥60°N),-1.795886
1892-11,Arctic (≥60°N),-3.8570013
1892-12,Arctic (≥60°N),-5.0126076
1893-01,Arctic (≥60°N),-2.387722
1893-02,Arctic (≥60°N),-3.6471806
1893-03,Arctic (≥60°N),-2.5468311
1893-04,Arctic (≥60°N),-1.3698683
1893-05,Arctic (≥60°N),0.06280732
1893-06,Arctic (≥60°N),-0.42970896
1893-07,Arctic (≥60°N),-0.26378393
1893-08,Arctic (≥60°N),0.27028704
1893-09,Arctic (≥60°N),-0.31466067
1893-10,Arctic (≥60°N),-1.9618711
1893-11,Arctic (≥60°N),-3.1781988
1893-12,Arctic (≥60°N),0.4680748
1894-01,Arctic (≥60°N),-3.2945518
1894-02,Arctic (≥60°N),-1.2320652
1894-03,Arctic (≥60°N),-2.2767506
1894-04,Arctic (≥60°N),-1.94308
1894-05,Arctic (≥60°N),-1.0466287
1894-06,Arctic (≥60°N),-0.12016916
1894-07,Arctic (≥60°N),-0.21068335
1894-08,Arctic (≥60°N),-0.86231184
1894-09,Arctic (≥60°N),-0.5404602
1894-10,Arctic (≥60°N),-1.4313841
1894-11,Arctic (≥60°N),-3.5453863
1894-12,Arctic (≥60°N),-1.5840187
1895-01,Arctic (≥60°N),-2.590664
1895-02,Arctic (≥60°N),-5.125452
1895-03,Arctic (≥60°N),-4.449999
1895-04,Arctic (≥60°N),-1.9009047
1895-05,Arctic (≥60°N),-0.85607696
1895-06,Arctic (≥60°N),-0.28572702
1895-07,Arctic (≥60°N),-0.05074072
1895-08,Arctic (≥60°N),-0.16110945
1895-09,Arctic (≥60°N),-0.8528992
